user_id,main_genre,year_posted,playtime_hour
Duckuy,Action,2013,13.0
DudeJazza,Action,2014,19.133333333333333
DuffBeer1,Action,2013,40.4
DuffBeer1,Action,2014,62.53333333333333
DuffBeer1,Adventure,2014,23.916666666666668
DuffBeer1,Indie,2014,40.88333333333333
Dufflekappa,Action,2013,1982.9333333333334
DuftaCore,Action,2014,64.88333333333334
DuhAsianCoward,Action,2015,29.883333333333333
Dunaway,Adventure,2014,3.8
Durbles,Action,2013,45.483333333333334
Durbles,Free to Play,2014,334.6666666666667
Durbles,Simulation,2014,10.466666666666667
DurryMunch,Action,2014,2.1166666666666667
Duskems,Action,2013,35.9
Duskems,Adventure,2014,7.816666666666666
Duskems,Simulation,2014,29.55
Duskerno,Action,2014,9.75
Dustweaver,Adventure,2014,41.43333333333333
Dwash,Action,2013,251.14999999999998
Dwash,Action,2014,37.61666666666667
Dwash,Casual,2014,59.0
Dwash,Casual,2015,10.5
DwightSchruteFarms,Action,2015,886.8166666666667
DylanVN238,Action,2013,5.516666666666667
DylanVN238,Action,2015,73.68333333333334
DylanVN238,Indie,2015,100.0
Dylbugs,Action,2015,485.95
Dyllz,Action,2014,8.5
Dythoras,Action,2013,58.23333333333334
Dythoras,Action,2014,48.0
Dythoras,Casual,2015,120.75
ECP080,Action,2013,371.25
ED13,Action,2014,18.433333333333334
ED13,Action,2015,58.88333333333333
ED13,Audio Production,2014,56.38333333333333
EGFranco,Action,2014,4.433333333333334
EGGSaus,Action,2013,402.04999999999995
EGGSaus,Action,2015,358.78333333333336
EGGSaus,Free to Play,2013,17.283333333333335
ELBIRDO,Action,2015,29.35
ELCHAPOELCHAPOELCHAPO,Action,2013,3.216666666666667
ELCHAPOELCHAPOELCHAPO,Strategy,2015,74.6
ELCHUZZY69,Action,2014,143.38333333333333
EL_BARTO92,Action,2015,42.516666666666666
EPGPenguin,Action,2013,70.0
EPGPenguin,Action,2015,1.6166666666666667
EPICTIME,Action,2014,11.15
EPICTIME,Strategy,2014,0.25
ERROR_LOADING_USER,Action,2013,106.31666666666666
ERROR_LT,Action,2012,542.2333333333333
ERROR_LT,Action,2013,152.81666666666666
ERROR_LT,Action,2015,0.7833333333333333
ESHAYDOGS,Action,2015,1420.8666666666666
ETK-KnightPizza1,Action,2014,166.91666666666669
ETK-KnightPizza1,Action,2015,10.283333333333333
ETK-KnightPizza1,Casual,2014,1.45
EVERGRAS,Action,2013,1295.65
EXC-2_Stroke,Action,2014,2.7666666666666666
EXC-2_Stroke,Action,2015,14.366666666666667
EXC-2_Stroke,Indie,2015,519.25
EXC-2_Stroke,Racing,2015,0.3
Eack,Action,2013,63.333333333333336
EastMud,Action,2015,38.56666666666667
EasyMcYeezy,Action,2014,70.95
Ebolaassnigga,Strategy,2015,272.48333333333335
Ebolyn,Action,2014,379.9166666666667
EchoXSilence,Action,2014,358.1
Eclairz,Action,2014,571.6999999999999
EclipseProduction,Action,2014,20.05
EcoKitty,Action,2015,2207.233333333333
Edddddddddddddddddddd,Action,2014,1396.9833333333333
Edgy1,Action,2015,0.23333333333333334
Edgy1,Indie,2013,0.13333333333333333
EdwardCjoulle,Action,2013,68.8
EdwardCjoulle,Action,2015,1.4
Eehee,Action,2014,1081.8166666666666
Eehee,RPG,2013,75.2
Efficentct,Action,2014,143.35
Efreak,Action,2013,0.38333333333333336
Efreak,Casual,2014,17.033333333333335
Efreak,Indie,2012,29.25
Egames101,Action,2014,43.666666666666664
EggsAU,Action,2012,14.1
EggsAU,Adventure,2013,30.316666666666666
Eggy3301,Indie,2014,541.7666666666667
Egplnt,Action,2015,3.4
Ehryus,Action,2014,70.6
Eigthmark,Action,2014,80.21666666666667
EizanAratoFujimaki,Action,2015,23.25
EjWild,Action,2013,52.766666666666666
Ejay2287,Action,2015,832.0333333333333
Ekijo,Action,2014,828.15
ElGrible,Action,2015,87.83333333333334
ElGrible,Indie,2015,100.91666666666667
ElMessias,Action,2013,12.45
ElMessias,Action,2014,698.3666666666667
ElMessias,Action,2015,228.58333333333334
ElMessias,Indie,2015,86.66666666666667
ElTioDarc,Action,2014,59.88333333333333
ElWarpCH,Action,2014,7.183333333333334
Elchiruuuu114,Adventure,2014,16.4
Element121,Action,2013,94.7
Element121,Free to Play,2015,0.7833333333333333
Element_Tempest,Indie,2014,72.66666666666667
ElementalGodChaos,Action,2014,8.85
ElementalGodChaos,Action,2015,1620.7333333333333
Elementico,Adventure,2015,23.7
EliotJordan,Casual,2014,2.066666666666667
EliteAlex,Action,2014,0.31666666666666665
EliteAlex,Action,2015,261.1666666666667
EliteCookies,Action,2013,31.8
EliteCookies,Action,2014,170.2
EliteStealth101,Action,2015,61.150000000000006
Elizabeth_007,Action,2014,18.716666666666665
Elk160,Action,2014,947.3833333333333
Elk160,Indie,2014,11.166666666666666
Elk160,Strategy,2014,106.55
Elkurr,Adventure,2014,2.3666666666666667
Ellaxoxo,Action,2013,1081.1166666666668
Ellaxoxo,Action,2014,69.16666666666667
Ellaxoxo,Casual,2015,2.6333333333333333
EllieMewcon,Action,2015,48.38333333333333
ElliotTheHors3FuCk3r,Indie,2013,624.7166666666667
Elmepo,Action,2014,190.86666666666667
ElocSweg,Action,2015,10.833333333333334
ElocSweg,Casual,2013,0.48333333333333334
Elt0r,Action,2015,42.78333333333333
ElvisDetonandos,Action,2015,89.2
ElvisDetonandos,RPG,2015,1.5666666666666667
ElvishClock,Action,2014,10.316666666666666
ElvishClock,Adventure,2014,0.13333333333333333
ElvistheBeast,Action,2015,0.31666666666666665
Elwnquelegusta2hu,Action,2014,337.78333333333336
Emarques,Indie,2014,88.13333333333334
Ember1654,Action,2014,49.2
Ember1654,Indie,2014,3.3333333333333335
Emillllllllllllllllllllllll,Action,2014,5.783333333333333
Emillllllllllllllllllllllll,Adventure,2014,29.233333333333334
EmilyCanTalk,Action,2015,15.05
EmperorFaiz,Action,2015,74.01666666666667
Empu_Tertular,Action,2013,59.983333333333334
Empu_Tertular,Adventure,2013,21.983333333333334
EndAtHallow,Action,2015,134.15
EnderLord,Indie,2014,30.783333333333335
EnderRay10420,Action,2014,2425.4166666666665
EnderWiz,Action,2013,1705.15
EnderWiz,Action,2014,46.55
EnderWiz,Action,2015,47.65
EnderWiz,Adventure,2013,50.61666666666667
EnderWiz,Indie,2013,4.716666666666667
EndercashZ,Action,2014,17.5
EndercashZ,Adventure,2013,136.15
Enderkills0909,Action,2013,84.95
Enderkills0909,Action,2015,4.516666666666667
Enderkills0909,Indie,2015,85.5
EndlessAbyss,Action,2014,1453.05
EndlessAbyss,Action,2015,0.2833333333333333
EndlessAbyss,Indie,2013,14.483333333333333
EnduringCircle,Action,2013,112.38333333333334
EnduringCircle,Action,2014,29.766666666666666
Enemyofthetroll,Action,2013,116.7
EnergeticMooMoo,Action,2014,36.21666666666667
Engurneer,Action,2013,43.71666666666666
Engurneer,Action,2015,488.7
Engurneer,Adventure,2015,16.6
Engurneer,Casual,2015,13.283333333333333
Engurneer,Indie,2013,138.91666666666666
Enska,Action,2015,37.45
EntryFraggerLmao,Action,2015,781.15
EnvyMan35,Action,2014,8.55
EnvyMan35,Action,2015,150.95
EnvyMan35,Adventure,2015,16.716666666666665
EnvyMan35,Casual,2015,11.616666666666667
EnvyMan35,Indie,2015,53.85
Ep1cbunny,Action,2014,35.18333333333333
Ep1cbunny,Strategy,2014,32.733333333333334
EpicFaceLolAidan,Action,2014,12.566666666666666
EpicPortal,Action,2014,56.86666666666667
EpicPortal,Strategy,2014,186.8
Epicownage234,Action,2014,0.95
EpsiloN22,Action,2014,42.86666666666667
EpsiloN22,Free to Play,2014,12.533333333333333
Epula_Daug,Action,2013,849.35
Epula_Daug,Action,2014,287.76666666666665
Epula_Daug,Action,2015,57.93333333333333
EragonSTM,Strategy,2015,137.61666666666667
Eralus,Indie,2015,29.416666666666668
ErikCronin,Action,2013,4.4
ErikCronin,Indie,2013,69.18333333333334
Eros13,Action,2014,4.283333333333333
ErrorT3rm1n4l,Action,2014,160.86666666666667
ErrorT3rm1n4l,Indie,2014,316.21666666666664
ErrorT3rm1n4l,Simulation,2014,4.233333333333333
Esenix,Action,2014,321.5
Eshdawg,Action,2013,18.916666666666668
Eshdawg,Action,2014,13.866666666666667
Esodota,Action,2013,16.35
Esodota,Action,2014,434.3333333333333
Esodota,Adventure,2015,0.8333333333333334
Estetive,Action,2013,18.066666666666666
Estetive,Action,2015,7.116666666666666
Esvada,RPG,2013,11.583333333333334
Esvada,Strategy,2013,22.1
EternalDerpness,Action,2015,1.8333333333333333
EternalLemon,Action,2013,0.08333333333333333
EternumHD,Indie,2014,1714.35
EthanDaCookie,Action,2015,329.68333333333334
EthanDaCookie,Indie,2015,578.2
EthanDennisMcKormick,Action,2014,1037.9666666666667
Ethanxxxx1,Action,2014,257.65
Etoka,Action,2014,2.7
Etoka,Indie,2014,27.283333333333335
Etoka,Strategy,2014,30.833333333333332
Ettannis,Action,2013,34.13333333333333
Eudanil,Indie,2013,8.0
Evan950,Action,2014,20.616666666666667
EvenChance,Action,2012,17.233333333333334
EvenChance,Action,2013,1.5833333333333333
EvenChance,Adventure,2013,0.0
EvenChance,Indie,2012,9.166666666666666
EvenChance,Strategy,2010,6.433333333333334
Everae,Action,2013,25.0
Everae,Free to Play,2012,20.083333333333332
EverythingSpot,Indie,2014,44.96666666666667
Evil-Potato,Action,2013,438.55
Evil-Potato,Action,2014,10.833333333333334
Evil_Kanyevil,Action,2013,1.1333333333333333
Eviljarro,Action,2013,170.33333333333334
Eviloverlord1987BC,Adventure,2014,25.583333333333332
Eviloverlord1987BC,Indie,2014,639.0
EviltonBOT,Action,2015,23.4
ExaltedZapdos,Action,2015,2.35
Exayne11,Indie,2014,40.05
Exhilaration,Action,2013,1041.8000000000002
Exodus20010,Action,2013,157.65
Exphia,Action,2013,149.91666666666666
Externalz,Action,2013,12.966666666666667
Externalz,Action,2014,391.3333333333333
Externalz,Action,2015,623.65
ExtinctShotgun,Action,2013,163.5
Extortia,Action,2014,43.35
ExtraSpicySauce,Action,2014,69.56666666666666
EyesScream,Action,2013,7.566666666666666
EyesScream,Action,2015,1370.4833333333333
Ezenthar,Action,2013,97.88333333333333
Ezenthar,Indie,2013,28.1
F22Flipside,Action,2015,610.2166666666667
F4ND4NGL3DXD,Action,2015,299.48333333333335
FDAOP,Action,2011,57.21666666666667
FD_GOD_BR,Action,2014,102.5
FD_GOD_BR,Action,2015,4.3
FD_GOD_BR,Indie,2015,386.1
FEEEEESH,Action,2015,10.133333333333333
FF7Swag,Casual,2014,3.8833333333333333
FFFtrooper,Action,2014,31.983333333333334
FFFtrooper,Action,2015,273.0
FHK,Action,2015,20.216666666666665
FIexioN,Action,2013,12.4
FIexioN,Action,2015,6.216666666666667
FIexioN,Adventure,2013,0.26666666666666666
FPS-Mike,Action,2014,1696.7833333333333
FR3D99,Action,2013,46.233333333333334
FRSH_MEXICAN,Racing,2014,0.23333333333333334
FTSTV,Action,2013,16.883333333333333
FUARFUARFUAR,Action,2013,152.75
FURYDICE12,Action,2015,693.3000000000001
FURYDICE12,Indie,2015,65.15
FURYZ619,Action,2014,30.316666666666666
FaZe-Rain_NORDANSHAT,Action,2014,7.366666666666666
FaZeDain,Action,2015,8.45
FaZeWeaver,Action,2014,59.43333333333334
FaZeWeaver,Indie,2015,332.6333333333333
FaZe_WalMart,Indie,2015,0.2833333333333333
Faawks,Action,2014,10.916666666666668
Faawks,Action,2015,42.666666666666664
FabRainbro,Action,2015,1212.25
FabRainbro,Indie,2013,1462.5333333333333
FabulousMcFabulous,Action,2013,1.95
Faceman_,Strategy,2015,559.6833333333333
Facundo424,Action,2014,3.533333333333333
Fadingblaze,Action,2014,10.766666666666666
Fadingblaze,Action,2015,0.3
Fadingblaze,Adventure,2013,1.2333333333333334
FagGamingM8,Action,2014,16.083333333333332
Fagell,Action,2015,17.083333333333332
FaggotofWisdom,Action,2014,179.55
FaggotofWisdom,Action,2015,55.766666666666666
FaggotofWisdom,Simulation,2014,30.916666666666668
Fagola69,Action,2014,450.7
Fagola69,Indie,2014,542.35
FahRockZa,Action,2014,45.4
Faibl,Action,2015,134.73333333333332
Failkills007,Action,2014,7.616666666666666
Failkills007,Adventure,2014,3.6333333333333333
Failkills007,Indie,2014,445.78333333333336
FairHeaven,Action,2014,434.3333333333333
FairHeaven,Action,2015,135.86666666666667
FairHeaven,Adventure,2013,8.533333333333333
FairHeaven,Indie,2015,103.21666666666667
Fairweather97,Action,2014,1.9833333333333334
FakeTaxiServicesAU,Action,2015,15.7
FakerAU,Action,2014,7.483333333333333
FakerZz,Action,2013,4.666666666666667
Fallout_BlackJack,Action,2015,132.43333333333334
Fanastic_Fox0906,Action,2013,0.7333333333333333
FancyPantal00ns,Action,2013,28.233333333333334
FancyPantal00ns,Action,2014,1.5333333333333334
FandyRiski,Action,2013,72.26666666666667
FantahStick,Action,2014,10.5
Fantomight,Action,2014,435.6166666666667
Fappymeals,Action,2013,3.1666666666666665
Fappymeals,Adventure,2015,0.8166666666666667
Farra1,Action,2013,1.3833333333333333
FashionPolice,Action,2014,1.7166666666666666
FastAsACheetah,Action,2013,114.53333333333333
FastAsACheetah,Action,2015,664.8833333333333
FastAsACheetah,Indie,2013,1949.9666666666665
FastenedWalnut,Action,2014,468.0833333333333
FastenedWalnut,Indie,2013,1274.0166666666667
FatCatJohnny,Action,2014,34.11666666666667
FatCatJohnny,Action,2015,18.05
FatCatJohnny,Indie,2013,151.1
FatChicken420,Action,2014,39.983333333333334
FatChicken420,Action,2015,283.58333333333337
FatPimp,Action,2015,191.7
FatPimp,Indie,2013,0.3333333333333333
FatPimp,Indie,2014,9.55
FatalJester3,Action,2013,2198.4
Fatewow,Action,2013,834.2166666666667
FatherN3bula,Action,2014,12.8
FatherN3bula,Indie,2015,54.15
FaydOfficial,Action,2015,2047.85
Fazler,Adventure,2015,28.2
FeatInk,Action,2013,470.0
FeatInk,Action,2014,421.3666666666666
FeatInk,Action,2015,131.55
FeatInk,Adventure,2013,13.433333333333334
FeelMyBeard,Action,2015,922.2833333333333
Feel_Good_Inc,Action,2015,857.1666666666666
Feel_Good_Inc,Indie,2014,119.0
FeelingsofKnight,Action,2013,333.93333333333334
FeelingsofKnight,Indie,2014,77.91666666666667
Felipoi,Action,2014,26.7
Felipoi,Action,2015,103.25
Felipoi,Strategy,2014,129.98333333333332
FenIsLove,Action,2015,22.766666666666666
Fepa3,Action,2014,26.15
FestiveDuckGaming,Action,2013,233.23333333333332
FestiveKillerBear,Action,2015,35.333333333333336
Fetolino,Action,2014,146.96666666666667
Fetolino,Action,2015,1.2
Feurum,Action,2013,3.066666666666667
FezCoolCat,Action,2014,168.53333333333333
Fezi,Action,2013,2.95
Fezi,Action,2015,162.35
Fezi,Strategy,2015,8.516666666666667
FictionDaddy,Action,2014,1805.9166666666667
FictionDaddy,Action,2015,85.93333333333334
FieryWolf29,Action,2013,0.11666666666666667
FieryWolf29,Adventure,2014,3.283333333333333
FieryWolf29,Indie,2015,17.65
Fiesta787,Action,2015,203.25
FiggidyJiggidy,Action,2013,1103.8999999999999
FinNaLe,Action,2015,474.3833333333333
FinNaLe,Adventure,2013,3.8666666666666667
FinNaLe,Indie,2013,178.4
Findoogle,Action,2014,41.68333333333334
Findoogle,Adventure,2014,10.166666666666666
Findoogle,Indie,2014,425.6333333333333
Findoogle,RPG,2014,4.433333333333334
FinnMcCruel,Action,2014,32.2
FinnMcCruel,Action,2015,14.65
Firdorn,Adventure,2015,7.316666666666666
FireArmPlays,Action,2013,1.5166666666666666
FireArmPlays,Action,2015,8.033333333333333
FireHalo,Action,2014,28.216666666666665
FireHalo,Action,2015,535.2
FireInLatin,Action,2013,60.31666666666666
FireInLatin,Indie,2013,50.766666666666666
FireNoodle,Action,2013,3.716666666666667
FireNoodle,Action,2014,56.61666666666667
FireNoodle,Action,2015,11.3
FireNoodle,Adventure,2013,22.55
FireNoodle,Adventure,2015,11.8
FireNoodle,RPG,2015,79.35
Fishda,Action,2013,0.9333333333333333
Fishda,Action,2015,20.65
Fishfacecupcake,Action,2013,41.93333333333333
Fishfacecupcake,Action,2014,3.316666666666667
Fishisaurus,Action,2014,48.93333333333333
Fistfullofjam,Adventure,2014,0.25
FittedMushroom,Indie,2015,0.6
Fitz136,Action,2011,55.233333333333334
Fitz136,Action,2012,36.35
Fitz136,Indie,2013,203.83333333333334
FiveCast,Action,2013,72.1
FixItFox,Action,2014,0.36666666666666664
FixItFox,Action,2015,158.16666666666669
FixItFox,Casual,2015,72.46666666666667
FizzyCal,Action,2015,1400.7333333333333
FlNALIZE,Action,2013,3.8666666666666667
FlNALIZE,Action,2015,1.6666666666666667
FlNALIZE,Adventure,2015,0.16666666666666666
Flabberdab,Action,2014,11.65
FlakeTrades,Action,2013,10.7
FlakeTrades,Action,2015,18.783333333333335
Flakerinos,Action,2013,17.983333333333334
Flakerinos,Action,2014,70.41666666666667
Flakerinos,Action,2015,493.5
FlameFireBlast,Action,2013,19.616666666666667
FlameFireBlast,Action,2014,2.1
FlameFireBlast,Adventure,2013,22.083333333333332
FlameFireBlast,Strategy,2013,17.75
FlameOfNagashi,Action,2014,2.1
FlameOfNagashi,Indie,2014,5.0
Flamemes,Action,2014,685.45
Flamemes,Action,2015,21.4
FlamingORB,Action,2014,9.733333333333333
FlamingORB,Action,2015,48.833333333333336
FlandersRJ,Strategy,2013,62.25
Flanderstime,Action,2013,3.15
Flanderstime,Action,2014,4.116666666666666
Flanderstime,Action,2015,0.1
FlappyPants,Action,2015,234.66666666666666
Flappyflap,Action,2015,377.1333333333333
Flappyflap,Strategy,2015,18.55
FlashFlood28,Action,2013,837.25
FlashFlood28,Action,2014,55.75
FlashFlood28,Free to Play,2013,336.5833333333333
Flatesprofile,Action,2015,210.43333333333334
Flatesprofile,Adventure,2015,630.4
Flatesprofile,Indie,2014,1529.65
FlavoroftheMonthhh,Action,2014,13.616666666666667
Fliqi,Action,2015,2933.7
FloppyMop,Action,2015,462.0
Flubbabubby,Indie,2014,1327.6833333333334
Flubby70,Action,2015,5.216666666666667
FluffyZeBear,Action,2013,14.95
FluffyZeBear,Action,2015,311.0
FlukerKing_TH,Action,2014,175.93333333333334
Fluphy_,Action,2013,64.18333333333334
Fluphy_,Action,2014,1938.4666666666667
Fluphy_,Casual,2014,22.916666666666668
Fluphy_,Indie,2013,149.86666666666667
Fluxxcore99,Action,2015,3.9833333333333334
Flying_Cloackwork,Adventure,2013,17.766666666666666
FlynnHW,Action,2015,279.43333333333334
Flynntt,Action,2014,343.15000000000003
Flynntt,Action,2015,60.983333333333334
FoXyY_,Action,2014,0.7833333333333333
FokkoChan,Action,2013,216.08333333333334
FokkoChan,Action,2015,1455.6
FokkoChan,Adventure,2013,21.6
FokkoChan,Indie,2015,104.51666666666667
FokkoChan2,Indie,2013,18.25
FoliquaMartinez,Action,2014,107.41666666666667
FoliquaMartinez,Action,2015,1.05
FoliquaMartinez,Adventure,2014,30.533333333333335
ForTheLolz7,Indie,2015,26.116666666666667
ForTheWinLegitimance,Action,2014,148.21666666666667
ForTheWinLegitimance,Action,2015,191.18333333333334
ForcedMeMees,Action,2013,126.33333333333333
ForcedMeMees,Action,2014,226.18333333333334
ForcedMeMees,Action,2015,67.38333333333334
ForensiX,Action,2014,673.4666666666667
ForkkQ,Adventure,2014,1.75
ForkkQ,Casual,2014,23.583333333333332
Forty-Nine,Action,2013,39.88333333333333
Forty-Nine,Action,2014,42.96666666666667
FoxAndVixen,Action,2015,9.45
Fox_Hanyou_Mikoto,Action,2014,94.21666666666667
Fox_Hanyou_Mikoto,Indie,2014,4.566666666666666
Fox_Hanyou_Mikoto,Strategy,2013,22.6
Fox_soldier,Action,2013,275.93333333333334
Foxlebt,Action,2015,6.033333333333333
Foxxy346,Action,2013,119.58333333333333
Foxxy346,Action,2014,25.916666666666668
Foxxy346,Action,2015,119.21666666666667
Fr0stedLine,Action,2013,4.533333333333333
Fr0sticlesOfficial,Action,2015,52.483333333333334
Fr0sticlesOfficial,Adventure,2015,9.616666666666667
Fr0sticlesOfficial,Casual,2015,0.4166666666666667
FractionOfRed,Action,2014,1216.5
FrammyCryZ,Indie,2013,36.86666666666667
Francyum,Action,2013,3449.55
Francyum,Action,2014,251.31666666666666
Francyum,Adventure,2015,25.566666666666666
Frankaloons,Action,2015,1020.6833333333334
Frankaloons,Free to Play,2015,11.533333333333333
Frankaloons,Indie,2014,1097.5
FrankoWalker,Casual,2014,1.4166666666666667
FrankoWalker,Free to Play,2015,0.35
Franstar2,Action,2014,5.15
Frapplebats,Free to Play,2014,140.98333333333332
Freakazoidz,Action,2014,14.766666666666667
Fredderf2,Action,2014,8.35
Fredderf2,Indie,2014,0.6833333333333333
Freeballin99,Action,2014,1.4166666666666667
Freeballin99,Action,2015,238.65
Freeballin99,Indie,2015,858.1
Freefyre,Action,2014,302.55
Freemeetupsforgaymen,Action,2015,10.883333333333333
Freemeetupsforgaymen,Racing,2014,29.85
Fregus,Action,2013,76.35
Fregus,Free to Play,2013,0.15
Fregus,Indie,2013,112.58333333333333
French_Toasty,Indie,2013,22.716666666666665
Frenzieddd,Action,2014,0.16666666666666666
FreshDi,Action,2014,35.15
FreshDi,Action,2015,138.2
Fried_Bacon,Action,2013,31.716666666666665
Fried_Bacon,Action,2015,254.0
Fried_Bacon,Indie,2013,19.233333333333334
Friendler,Action,2014,514.1166666666667
Friendler,Strategy,2013,135.15
Friendly_Hoovey,Action,2011,327.48333333333335
FriendshipwithJake,Indie,2015,0.5333333333333333
Frituplay,Action,2015,12.15
Frodomate88,Action,2014,1.8833333333333333
Frodomate88,Indie,2015,1662.75
FrodsTW,Action,2015,87.33333333333334
Frogpro007,Action,2014,0.3
FromZero2Hero,Adventure,2014,11.366666666666667
FromZero2Hero,Adventure,2015,1.35
Froppz,Action,2014,159.53333333333333
Froppz,Indie,2015,7.316666666666666
FroskTotallyNotAWeeb,Action,2013,52.266666666666666
FroskTotallyNotAWeeb,Action,2015,32.166666666666664
Frostbyte69,Action,2014,9.6
Frostbyte69,Adventure,2014,12.883333333333333
Frostbyte69,Simulation,2015,11.033333333333333
FrostieDaFurry,Indie,2015,182.26666666666668
FrostyByte,Action,2015,605.9833333333333
FrostyXIX,Casual,2013,2.466666666666667
FrostyXIX,Simulation,2013,1.4666666666666666
Frozenicypole,Action,2013,202.7
FuZZaH,Action,2014,12.183333333333334
FuckAlex,Action,2014,145.58333333333334
FuckAlex,Action,2015,109.03333333333333
FuckYouEtc,Action,2014,63.38333333333333
FuckYouEtc,Action,2015,2.183333333333333
FuckingWallNuts,Action,2014,24.116666666666667
Fudgemuncher,Indie,2014,932.0833333333334
Fuffy,Action,2014,132.08333333333334
FukBichesMaekMunni,Action,2014,27.55
FukBichesMaekMunni,Adventure,2014,7.083333333333333
FullTimeSilver3,Action,2013,389.48333333333335
Fumblee,Indie,2014,252.06666666666666
FumblemoreTheWizard,Action,2014,53.03333333333333
FuriousTheMonkeyBoy,Action,2011,247.31666666666666
FurnitureGerbil,Action,2014,484.15
FutterShy,Action,2013,11.166666666666666
FuzzSlam,Action,2014,59.650000000000006
FuzzSlam,Free to Play,2014,6.2
Fuzz_Melon,Action,2014,8.016666666666667
FuzzyNoNoseJim,Action,2014,34.0
FuzzyNoNoseJim,Action,2015,83.53333333333333
FvckkMyOppz,Action,2014,25.916666666666668
FvckkMyOppz,Action,2015,800.4166666666667
FvckkMyOppz,Racing,2013,43.68333333333333
G0LDENGUNNER,Action,2012,570.2333333333333
G0LDENGUNNER,Action,2013,1.2833333333333334
G0LDENGUNNER,Casual,2013,11.75
G0LDENGUNNER,Casual,2015,11.4
G0LDENGUNNER,Simulation,2015,17.366666666666667
G0ldguts,Action,2015,402.6666666666667
G1V3M3Y0URM1LK,Adventure,2013,13.066666666666666
G1V3M3Y0URM1LK,Indie,2015,3.3333333333333335
G3T_0N_M4H_L3V3L_5KRU3,Action,2015,17.433333333333334
G4M1NG_N1NJ4,Action,2014,48.46666666666667
G77777,Action,2015,10.366666666666667
G77777,Indie,2013,192.1
GAHK,Action,2013,138.28333333333333
GAHK,Action,2015,78.5
GAHK,RPG,2013,177.35
GAKMAKMAK,Action,2013,11.033333333333333
GALVANOMETER,Action,2014,31.083333333333332
GAMESNIPERSTUDIOS,Action,2013,179.9
GAMESNIPERSTUDIOS,Action,2014,784.0833333333334
GANDPUG,Action,2013,62.483333333333334
GANDPUG,Action,2014,194.88333333333333
GANDPUG,Adventure,2015,5.6
GANDPUG,Casual,2014,67.93333333333334
GANDPUG,Casual,2015,2.5166666666666666
GAycuntt,Action,2015,1597.1833333333334
GGarry,Action,2014,20.916666666666668
GGguy,Action,2013,34.05
GGguy,Action,2014,64.16666666666667
GGguy,Action,2015,12.6
GGguy,Adventure,2015,6.666666666666667
GGguy,Casual,2013,5.233333333333333
GGguy,Indie,2015,0.25
GLADTOHELP,Action,2015,664.15
GLADTOHELP,Indie,2015,24.133333333333333
GLaDOSdragon117,Indie,2013,34.53333333333333
GMCamulos,Indie,2014,4.383333333333334
GMExcell,Action,2015,18.783333333333335
GMExcell,Casual,2014,0.25
GN1,Action,2013,15.066666666666668
GN1,Adventure,2015,1.6666666666666667
GN1,Casual,2013,1.2
GOFUCKYOURSELFYOULILCUNT,Action,2013,492.1166666666667
GOFUCKYOURSELFYOULILCUNT,Action,2015,37.5
GOFUCKYOURSELFYOULILCUNT,Adventure,2013,0.18333333333333332
GOLDENFREDRICKSTAR,Action,2013,1.7833333333333334
GOLDENFREDRICKSTAR,Action,2014,853.0333333333333
GOLDENFREDRICKSTAR,Action,2015,317.1666666666667
GREENMAN41,Action,2013,3143.083333333333
GREENMAN41,Action,2015,219.71666666666667
GRRRRRRRRRRRRRRRRRRRRRR,Action,2013,31.5
GSKarnage,Action,2014,218.48333333333332
GUN5_0N_WH33L5,Racing,2014,6.866666666666666
GURNSBRAH,Action,2013,5.7
Gaaaaary,Action,2013,134.11666666666667
Gaaaaary,Action,2014,172.21666666666664
Gaaaaary,Action,2015,39.416666666666664
Gaarashuffles,Strategy,2015,41.6
Gabbu,Action,2013,57.21666666666667
Gabbu,Action,2014,60.71666666666667
GabenRulesSteam,Action,2015,1054.6
Gaben_Z,Indie,2015,15.95
Gaben_Z,RPG,2015,487.4
Gaben_Z,Strategy,2013,195.0
Gabo9,Action,2014,282.76666666666665
Gabo9,Indie,2014,1178.45
GabrielTeo,Action,2013,76.1
Gadwall7,Action,2014,137.55
Gadwall7,Indie,2014,360.78333333333336
Gadwall7,Strategy,2014,60.05
GaffyAreAwesome,Indie,2014,92.13333333333334
GalaxyExcalibur,Action,2013,42.28333333333333
GalaxyExcalibur,Action,2014,172.11666666666667
GalaxyExcalibur,Adventure,2013,166.33333333333334
GalaxyExcalibur,Indie,2015,2.8833333333333333
GalihRQ,Racing,2013,29.066666666666666
GameFreak2401,Action,2014,31.616666666666667
GameFreak2401,Action,2015,303.3666666666667
GamekungX,Indie,2013,58.06666666666667
GamerEdge,Action,2014,27.366666666666667
GamerEdge,Action,2015,29.233333333333334
GamerEdge,Free to Play,2013,1.4166666666666667
GamerFag,Action,2010,562.05
GamerFag,Action,2011,111.53333333333335
GamerGoat1,Action,2014,3.3333333333333335
GamerGunGrenade,Action,2013,13.6
GamerGunGrenade,Indie,2013,1003.2833333333333
Gamercubeeyes,Action,2015,107.63333333333334
Gamesnature,Action,2013,13.95
Gamesnature,Action,2014,102.78333333333333
Gamesnature,Adventure,2014,13.15
Gamesnature,Massively Multiplayer,2014,130.68333333333334
Gamester101,Action,2013,79.3
Gamester101,Action,2014,226.85000000000002
Gamester101,Casual,2013,2.9833333333333334
GamingAce,Action,2014,148.41666666666669
GamingAce,Action,2015,51.35
GamingDope,Action,2015,36.4
